id,code,name,category_id/id
icd10_diagnostic_code_O29.300,O29.300,妊娠期间局部麻醉的中毒反应,icd10_category_subcategory_O29.3
icd10_diagnostic_code_O29.400,O29.400,妊娠期间脊髓和硬膜外麻醉诱发的头痛,icd10_category_subcategory_O29.4
icd10_diagnostic_code_O29.500,O29.500,妊娠期间脊髓和硬膜外麻醉的其他并发症,icd10_category_subcategory_O29.5
icd10_diagnostic_code_O29.600,O29.600,妊娠期间插管失败或困难,icd10_category_subcategory_O29.6
icd10_diagnostic_code_O29.800,O29.800,妊娠期间麻醉的其他并发症,icd10_category_subcategory_O29.8
icd10_diagnostic_code_O29.900,O29.900,妊娠期间麻醉并发症,icd10_category_subcategory_O29.9
icd10_diagnostic_code_O25.x00,O25.x00,妊娠期营养不良,icd10_category_subcategory_
icd10_diagnostic_code_O25.x01,O25.x01,产褥期营养不良,icd10_category_subcategory_
icd10_diagnostic_code_O30.000,O30.000,双胎妊娠,icd10_category_subcategory_O30.0
icd10_diagnostic_code_O30.100,O30.100,三胎妊娠,icd10_category_subcategory_O30.1
icd10_diagnostic_code_O30.200,O30.200,四胎妊娠,icd10_category_subcategory_O30.2
icd10_diagnostic_code_O30.800,O30.800,多胎妊娠，其他的,icd10_category_subcategory_O30.8
icd10_diagnostic_code_O30.801,O30.801,五胎妊娠,icd10_category_subcategory_O30.8
icd10_diagnostic_code_O30.900,O30.900,多胎妊娠,icd10_category_subcategory_O30.9
icd10_diagnostic_code_O31.000,O31.000,纸样胎,icd10_category_subcategory_O31.0
icd10_diagnostic_code_O31.000x001,O31.000x001,压扁胎,icd10_category_subcategory_O31.0
icd10_diagnostic_code_O31.100,O31.100,一个或多个胎儿流产后的继续妊娠,icd10_category_subcategory_O31.1
icd10_diagnostic_code_O31.200,O31.200,一个或多个胎儿宫内死亡后的继续妊娠,icd10_category_subcategory_O31.2
icd10_diagnostic_code_O31.201,O31.201,双胎妊娠一胎宫内死亡,icd10_category_subcategory_O31.2
icd10_diagnostic_code_O31.800,O31.800,特发于多胎妊娠的其他并发症,icd10_category_subcategory_O31.8
icd10_diagnostic_code_O31.800x003,O31.800x003,无心双胎,icd10_category_subcategory_O31.8
icd10_diagnostic_code_O31.800x004,O31.800x004,双胎交锁,icd10_category_subcategory_O31.8
icd10_diagnostic_code_O31.800x005,O31.800x005,选择性宫内生长受限,icd10_category_subcategory_O31.8
icd10_diagnostic_code_O31.800x007,O31.800x007,双胎选择性生长不一致,icd10_category_subcategory_O31.8
icd10_diagnostic_code_O32.000,O32.000,为不稳定产式给予的孕产妇医疗,icd10_category_subcategory_O32.0
icd10_diagnostic_code_O32.000x001,O32.000x001,不稳定产式,icd10_category_subcategory_O32.0
icd10_diagnostic_code_O32.100,O32.100,为臀先露给予的孕产妇医疗,icd10_category_subcategory_O32.1
icd10_diagnostic_code_O32.100x004,O32.100x004,膝先露,icd10_category_subcategory_O32.1
icd10_diagnostic_code_O32.101,O32.101,臀先露,icd10_category_subcategory_O32.1
icd10_diagnostic_code_O32.102,O32.102,足先露,icd10_category_subcategory_O32.1
icd10_diagnostic_code_O32.200,O32.200,为横产式和斜产式给予的孕产妇医疗,icd10_category_subcategory_O32.2
icd10_diagnostic_code_O32.201,O32.201,肩先露,icd10_category_subcategory_O32.2
icd10_diagnostic_code_O32.202,O32.202,斜位,icd10_category_subcategory_O32.2
icd10_diagnostic_code_O32.300,O32.300,为面先露、额先露和颏先露给予的孕产妇医疗,icd10_category_subcategory_O32.3
icd10_diagnostic_code_O32.301,O32.301,额先露,icd10_category_subcategory_O32.3
icd10_diagnostic_code_O32.302,O32.302,颏先露,icd10_category_subcategory_O32.3
icd10_diagnostic_code_O32.303,O32.303,面先露,icd10_category_subcategory_O32.3
icd10_diagnostic_code_O32.400,O32.400,为足月头高给予的孕产妇医疗,icd10_category_subcategory_O32.4
icd10_diagnostic_code_O32.401,O32.401,初产头浮,icd10_category_subcategory_O32.4
icd10_diagnostic_code_O32.500,O32.500,为多胎妊娠伴有一个或多个胎儿先露异常给予的孕产妇医疗,icd10_category_subcategory_O32.5
icd10_diagnostic_code_O32.600,O32.600,为复合先露给予的孕产妇医疗,icd10_category_subcategory_O32.6
icd10_diagnostic_code_O32.601,O32.601,复合先露,icd10_category_subcategory_O32.6
icd10_diagnostic_code_O32.800,O32.800,为胎儿其他先露异常给予的孕产妇医疗,icd10_category_subcategory_O32.8
icd10_diagnostic_code_O32.801,O32.801,后不均倾,icd10_category_subcategory_O32.8
icd10_diagnostic_code_O32.802,O32.802,前不均倾,icd10_category_subcategory_O32.8
icd10_diagnostic_code_O32.803,O32.803,枕后位,icd10_category_subcategory_O32.8
icd10_diagnostic_code_O32.900,O32.900,为胎儿先露异常给予的孕产妇医疗,icd10_category_subcategory_O32.9
icd10_diagnostic_code_O33.000,O33.000,为骨盆骨变形引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.0
icd10_diagnostic_code_O33.000x002,O33.000x002,骨盆倾斜,icd10_category_subcategory_O33.0
icd10_diagnostic_code_O33.000x003,O33.000x003,扁平骨盆,icd10_category_subcategory_O33.0
icd10_diagnostic_code_O33.002,O33.002,畸形骨盆,icd10_category_subcategory_O33.0
icd10_diagnostic_code_O33.100,O33.100,为均小骨盆引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.1
icd10_diagnostic_code_O33.101,O33.101,骨盆狭窄,icd10_category_subcategory_O33.1
icd10_diagnostic_code_O33.102,O33.102,均小骨盆,icd10_category_subcategory_O33.1
icd10_diagnostic_code_O33.200,O33.200,为骨盆入口狭窄引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.2
icd10_diagnostic_code_O33.201,O33.201,骨盆入口狭窄,icd10_category_subcategory_O33.2
icd10_diagnostic_code_O33.300,O33.300,为骨盆出口狭窄引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.3
icd10_diagnostic_code_O33.300x003,O33.300x003,横径狭窄型骨盆,icd10_category_subcategory_O33.3
icd10_diagnostic_code_O33.300x004,O33.300x004,中骨盆狭窄,icd10_category_subcategory_O33.3
icd10_diagnostic_code_O33.300x005,O33.300x005,男性骨盆,icd10_category_subcategory_O33.3
icd10_diagnostic_code_O33.301,O33.301,骨盆出口狭窄,icd10_category_subcategory_O33.3
icd10_diagnostic_code_O33.400,O33.400,为母体和胎儿混合性原因的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.4
icd10_diagnostic_code_O33.500,O33.500,为特大胎儿引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.5
icd10_diagnostic_code_O33.501,O33.501,巨大儿伴头盆不称,icd10_category_subcategory_O33.5
icd10_diagnostic_code_O33.600,O33.600,为脑积水胎儿引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.6
icd10_diagnostic_code_O33.700,O33.700,为其他胎儿变形引起的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.7
icd10_diagnostic_code_O33.700x004,O33.700x004,胎儿脊髓脊膜膨出引起胎盆不称,icd10_category_subcategory_O33.7
icd10_diagnostic_code_O33.700x005,O33.700x005,胎儿骶部畸胎瘤引起胎盆不称,icd10_category_subcategory_O33.7
icd10_diagnostic_code_O33.700x006,O33.700x006,胎儿肿瘤引起胎盆不称,icd10_category_subcategory_O33.7
icd10_diagnostic_code_O33.800,O33.800,为其他原因的胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.8
icd10_diagnostic_code_O33.900,O33.900,为胎盆不称给予的孕产妇医疗,icd10_category_subcategory_O33.9
icd10_diagnostic_code_O34.000,O34.000,为子宫先天性畸形给予的孕产妇医疗,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x003,O34.000x003,妊娠合并残角子宫,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x006,O34.000x006,妊娠合并双子宫双子宫颈双阴道,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x007,O34.000x007,妊娠合并双子宫双子宫颈,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x008,O34.000x008,妊娠合并双子宫双阴道,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x009,O34.000x009,妊娠合并子宫不全纵隔,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x011,O34.000x011,妊娠合并鞍状子宫,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x012,O34.000x012,妊娠合并双子宫颈,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.000x013,O34.000x013,妊娠合并双子宫颈双阴道,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.001,O34.001,妊娠合并单角子宫,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.002,O34.002,妊娠合并双角子宫,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.003,O34.003,妊娠合并双子宫,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.004,O34.004,妊娠合并子宫畸形,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.005,O34.005,妊娠合并子宫纵隔,icd10_category_subcategory_O34.0
icd10_diagnostic_code_O34.100,O34.100,为子宫体肿瘤给予的孕产妇医疗,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.100x001,O34.100x001,妊娠合并子宫肌瘤,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.100x003,O34.100x003,妊娠合并子宫内膜息肉,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.100x011,O34.100x011,妊娠合并子宫肿瘤,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.101,O34.101,妊娠合并子宫韧带良性肿瘤,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.102,O34.102,妊娠合并子宫体肿瘤,icd10_category_subcategory_O34.1
icd10_diagnostic_code_O34.200,O34.200,为以前的子宫手术瘢痕给予的孕产妇医疗,icd10_category_subcategory_O34.2
icd10_diagnostic_code_O34.200x002,O34.200x002,剖宫产史的妊娠,icd10_category_subcategory_O34.2
icd10_diagnostic_code_O34.201,O34.201,妊娠合并子宫瘢痕,icd10_category_subcategory_O34.2
icd10_diagnostic_code_O34.300,O34.300,为宫颈功能不全给予的孕产妇医疗,icd10_category_subcategory_O34.3
icd10_diagnostic_code_O34.301,O34.301,妊娠合并宫颈功能不全,icd10_category_subcategory_O34.3
icd10_diagnostic_code_O34.400,O34.400,为宫颈其他异常给予的孕产妇医疗,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x005,O34.400x005,妊娠合并子宫颈幼稚,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x009,O34.400x009,妊娠合并子宫颈水肿,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x010,O34.400x010,妊娠合并子宫颈术后宫颈异常,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x011,O34.400x011,妊娠合并子宫颈环扎后,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x013,O34.400x013,妊娠合并子宫颈肌瘤,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.400x014,O34.400x014,妊娠合并子宫颈高度病变,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.401,O34.401,妊娠合并宫颈瘢痕,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.402,O34.402,妊娠合并宫颈非典型性增生,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.403,O34.403,妊娠合并宫颈糜烂,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.404,O34.404,妊娠合并宫颈息肉,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.405,O34.405,妊娠合并宫颈狭窄,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.406,O34.406,妊娠合并宫颈肿瘤,icd10_category_subcategory_O34.4
icd10_diagnostic_code_O34.500,O34.500,为妊娠子宫其他异常给予的孕产妇医疗,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.500x001,O34.500x001,妊娠合并子宫扭转,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.500x002,O34.500x002,妊娠合并子宫嵌顿,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.500x005,O34.500x005,妊娠合并子宫腺肌病,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.500x007,O34.500x007,妊娠合并腹壁子宫内膜异位症,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.501,O34.501,妊娠合并子宫后倾,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.502,O34.502,妊娠合并子宫脱垂,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.503,O34.503,妊娠合并子宫内膜异位症,icd10_category_subcategory_O34.5
icd10_diagnostic_code_O34.600,O34.600,为阴道异常给予的孕产妇医疗,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.600x004,O34.600x004,妊娠合并阴道肿瘤,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.600x005,O34.600x005,妊娠合并阴道囊肿,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.600x006,O34.600x006,妊娠合并阴道斜隔,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.601,O34.601,妊娠合并双阴道畸形,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.602,O34.602,妊娠合并阴道横隔,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.603,O34.603,妊娠合并阴道狭窄,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.604,O34.604,妊娠合并阴道纵隔,icd10_category_subcategory_O34.6
icd10_diagnostic_code_O34.700,O34.700,为外阴和会阴异常给予的孕产妇医疗,icd10_category_subcategory_O34.7
icd10_diagnostic_code_O34.700x002,O34.700x002,妊娠合并外阴水肿,icd10_category_subcategory_O34.7
icd10_diagnostic_code_O34.700x004,O34.700x004,妊娠合并会阴瘢痕,icd10_category_subcategory_O34.7
icd10_diagnostic_code_O34.700x005,O34.700x005,妊娠合并外阴瘢痕,icd10_category_subcategory_O34.7
icd10_diagnostic_code_O34.701,O34.701,妊娠伴外阴畸形,icd10_category_subcategory_O34.7
icd10_diagnostic_code_O34.800,O34.800,为盆腔器官其他异常给予的孕产妇医疗,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x004,O34.800x004,妊娠合并输卵管扭转,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x005,O34.800x005,妊娠合并输卵管系膜囊肿,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x006,O34.800x006,妊娠合并卵巢肿瘤,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x010,O34.800x010,妊娠合并泡状附件,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x011,O34.800x011,妊娠合并附件肿物,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x012,O34.800x012,妊娠合并盆腔子宫内膜异位,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x013,O34.800x013,妊娠合并输卵管肿瘤,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x014,O34.800x014,妊娠合并卵巢囊肿蒂扭转,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x015,O34.800x015,妊娠合并卵巢肿瘤蒂扭转,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x017,O34.800x017,妊娠合并输卵管积水,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x018,O34.800x018,妊娠合并卵巢黄体囊肿破裂,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x019,O34.800x019,妊娠合并附件扭转,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x021,O34.800x021,妊娠合并输卵管囊肿,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.800x022,O34.800x022,妊娠合并输卵管卵巢囊肿,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.801,O34.801,妊娠合并膀胱膨出,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.802,O34.802,妊娠合并卵巢囊肿,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.803,O34.803,妊娠合并盆底僵直,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.804,O34.804,妊娠合并悬垂腹,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.805,O34.805,妊娠合并直肠膨出,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.806,O34.806,妊娠合并卵巢扭转,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.807,O34.807,妊娠合并卵巢子宫内膜异位症,icd10_category_subcategory_O34.8
icd10_diagnostic_code_O34.900,O34.900,为盆腔器官异常给予的孕产妇医疗,icd10_category_subcategory_O34.9
icd10_diagnostic_code_O35.000,O35.000,为胎儿（可疑）中枢神经系统畸形给予的孕产妇医疗,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.002,O35.002,胎儿侧脑室增宽,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.003,O35.003,胎儿脊柱裂,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.004,O35.004,胎儿脑发育异常,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.005,O35.005,胎儿脑积水,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.006,O35.006,胎儿脑脊膜膨出,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.007,O35.007,胎儿脑囊肿,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.008,O35.008,胎儿神经管缺陷,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.009,O35.009,胎儿无脑畸形,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.010,O35.010,胎儿Dandy-walker综合征,icd10_category_subcategory_O35.0
icd10_diagnostic_code_O35.100,O35.100,为胎儿（可疑）染色体异常给予的孕产妇医疗,icd10_category_subcategory_O35.1
icd10_diagnostic_code_O35.101,O35.101,胎儿染色体异常,icd10_category_subcategory_O35.1
icd10_diagnostic_code_O35.102,O35.102,胎儿先天愚型,icd10_category_subcategory_O35.1
icd10_diagnostic_code_O35.200,O35.200,为胎儿（可疑）遗传性疾病给予的孕产妇医疗,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.200x002,O35.200x002,胎儿基因异常,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.200x003,O35.200x003,胎儿单基因病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.200x004,O35.200x004,胎儿遗传代谢病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.201,O35.201,胎儿α地中海贫血,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.202,O35.202,胎儿β地中海贫血,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.203,O35.203,胎儿亨廷顿舞蹈病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.204,O35.204,胎儿克拉伯病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.205,O35.205,胎儿血友病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.206,O35.206,胎儿遗传性疾病,icd10_category_subcategory_O35.2
icd10_diagnostic_code_O35.300,O35.300,为母体病毒性疾病对胎儿（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.3
icd10_diagnostic_code_O35.300x002,O35.300x002,为妊娠合并风疹病毒感染所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.3
icd10_diagnostic_code_O35.300x003,O35.300x003,为妊娠合并巨细胞病毒感染所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.3
icd10_diagnostic_code_O35.400,O35.400,为酒精所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.4
icd10_diagnostic_code_O35.500,O35.500,为药物所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.5
icd10_diagnostic_code_O35.600,O35.600,为辐射所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.6
icd10_diagnostic_code_O35.600x001,O35.600x001,放射后的孕产妇医疗,icd10_category_subcategory_O35.6
icd10_diagnostic_code_O35.700,O35.700,为其他医疗操作所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.700x001,O35.700x001,羊膜穿刺后的孕产妇医疗,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.700x002,O35.700x002,活组织检查后的孕产妇医疗,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.700x003,O35.700x003,侵入性胎儿手术后的孕产妇医疗,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.700x006,O35.700x006,手术对胎儿损害的孕产妇医疗,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.701,O35.701,胎儿损害由于子宫内避孕器妊娠,icd10_category_subcategory_O35.7
icd10_diagnostic_code_O35.800,O35.800,为其他（可疑）胎儿异常和损害给予的孕产妇医疗,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x001,O35.800x001,胎儿多发畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x002,O35.800x002,为妊娠合并李斯特菌所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x003,O35.800x003,胎儿畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x005,O35.800x005,寄生胎,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x006,O35.800x006,胎儿结构畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x007,O35.800x007,胎儿食管闭锁,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x009,O35.800x009,胎儿肾盂积水,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x010,O35.800x010,胎儿轻度肾盂积水,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x011,O35.800x011,胎儿腭裂,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x012,O35.800x012,胎儿唇裂,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x015,O35.800x015,胎儿肛门闭锁,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x017,O35.800x017,胎儿膀胱外翻,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x018,O35.800x018,胎儿马蹄内翻足,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x019,O35.800x019,胎儿多指,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x020,O35.800x020,胎儿多趾,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x023,O35.800x023,胎儿重度肾盂积水,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x025,O35.800x025,胎儿缺指,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x026,O35.800x026,胎儿缺趾,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x027,O35.800x027,胎儿心包积液,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x028,O35.800x028,为妊娠合并阴道溶血性链球菌感染所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x029,O35.800x029,为妊娠合并弓形虫病所致胎儿的（可疑）损害给予的孕产妇医疗,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.800x030,O35.800x030,胎儿单脐动脉,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.801,O35.801,胎儿唇腭裂,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.803,O35.803,胎儿耳畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.804,O35.804,胎儿肺畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.805,O35.805,胎儿腹裂,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.806,O35.806,胎儿腹腔囊肿,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.807,O35.807,胎儿腹水,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.808,O35.808,胎儿肝占位,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.809,O35.809,胎儿膈疝,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.810,O35.810,胎儿颈部囊性淋巴管瘤,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.811,O35.811,胎儿联体双胎畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.812,O35.812,胎儿尿道下裂,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.813,O35.813,胎儿皮下组织增厚,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.814,O35.814,胎儿脐膨出,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.816,O35.816,胎儿软骨畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.817,O35.817,胎儿肾畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.818,O35.818,胎儿消化道闭锁,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.819,O35.819,胎儿心脏畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.820,O35.820,胎儿胸腔积液,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.821,O35.821,胎儿眼附器畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.822,O35.822,胎儿幽门梗阻,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.823,O35.823,胎儿肢体畸形,icd10_category_subcategory_O35.8
icd10_diagnostic_code_O35.900,O35.900,为（可疑）胎儿异常和损害给予的孕产妇医疗,icd10_category_subcategory_O35.9
icd10_diagnostic_code_O36.000,O36.000,为Rh因子同种免疫给予的孕产妇医疗,icd10_category_subcategory_O36.0
icd10_diagnostic_code_O36.001,O36.001,Rh血型不合,icd10_category_subcategory_O36.0
icd10_diagnostic_code_O36.002,O36.002,Rh阴性抗D抗体异常,icd10_category_subcategory_O36.0
icd10_diagnostic_code_O36.100,O36.100,为其他同种免疫给予的孕产妇医疗,icd10_category_subcategory_O36.1
icd10_diagnostic_code_O36.100x002,O36.100x002,同种免疫伴胎儿水肿,icd10_category_subcategory_O36.1
icd10_diagnostic_code_O36.101,O36.101,ABO血型不合,icd10_category_subcategory_O36.1
icd10_diagnostic_code_O36.200,O36.200,为胎儿水肿给予的孕产妇医疗,icd10_category_subcategory_O36.2
icd10_diagnostic_code_O36.201,O36.201,妊娠伴胎儿水肿,icd10_category_subcategory_O36.2
icd10_diagnostic_code_O36.202,O36.202,镜像综合征,icd10_category_subcategory_O36.2
icd10_diagnostic_code_O36.203,O36.203,双胎镜像综合征,icd10_category_subcategory_O36.2
icd10_diagnostic_code_O36.300,O36.300,为胎儿缺氧体征给予的孕产妇医疗,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.300x007,O36.300x007,胎动频繁,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.300x008,O36.300x008,胎动消失,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.300x009,O36.300x009,胎动减少,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.301,O36.301,慢性混合型胎儿宫内窘迫,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.302,O36.302,慢性胎儿宫内窘迫,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.303,O36.303,胎儿心律异常,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.304,O36.304,慢性胎心型胎儿宫内窘迫,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.305,O36.305,慢性羊水型胎儿宫内窘迫,icd10_category_subcategory_O36.3
icd10_diagnostic_code_O36.400,O36.400,为胎儿宫内死亡给予的孕产妇医疗,icd10_category_subcategory_O36.4
icd10_diagnostic_code_O36.401,O36.401,胎死宫内,icd10_category_subcategory_O36.4
