id,code,master_code,name,category
nhsa_jbzd_39_5011,"39.5011",True,"胫动脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5012,"39.5012",True,"腔静脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5013,"39.5013",True,"桡动脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5014,"39.5014",True,"腋动脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5015,"39.5015",True,"腓动脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5016,"39.5016",True,"肱动脉球囊血管成形术","介入治疗"
nhsa_jbzd_39_5017,"39.5017",True,"门静脉球囊扩张成形术","介入治疗"
nhsa_jbzd_39_5100,"39.5100",True,"钳夹动脉瘤","手术"
nhsa_jbzd_39_5100x004,"39.5100x004",True,"内窥镜下脑动脉瘤夹闭术","手术"
nhsa_jbzd_39_5100x007,"39.5100x007",True,"脑动脉瘤夹闭术","手术"
nhsa_jbzd_39_5100x008,"39.5100x008",True,"上肢动脉瘤钳夹术","手术"
nhsa_jbzd_39_5100x009,"39.5100x009",True,"下肢动脉瘤钳夹术","手术"
nhsa_jbzd_39_5101,"39.5101",True,"颈动脉瘤夹闭术","手术"
nhsa_jbzd_39_5102,"39.5102",True,"大脑前动脉瘤夹闭术","手术"
nhsa_jbzd_39_5103,"39.5103",True,"大脑中动脉瘤夹闭术","手术"
nhsa_jbzd_39_5104,"39.5104",True,"后交通动脉瘤夹闭术","手术"
nhsa_jbzd_39_5105,"39.5105",True,"基底动脉瘤夹闭术","手术"
nhsa_jbzd_39_5106,"39.5106",True,"椎动脉瘤夹闭术","手术"
nhsa_jbzd_39_5107,"39.5107",True,"前交通动脉瘤夹闭术","手术"
nhsa_jbzd_39_5108,"39.5108",True,"小脑上动脉瘤夹闭术","手术"
nhsa_jbzd_39_5200,"39.5200",True,"动脉瘤其他修补术","手术"
nhsa_jbzd_39_5200x002,"39.5200x002",True,"动脉瘤破裂修补术","手术"
nhsa_jbzd_39_5200x003,"39.5200x003",True,"动脉瘤孤立术","手术"
nhsa_jbzd_39_5200x005,"39.5200x005",True,"肺动脉瘤包裹术","手术"
nhsa_jbzd_39_5200x006,"39.5200x006",True,"主动脉瘤包裹术(非体外)","手术"
nhsa_jbzd_39_5200x007,"39.5200x007",True,"颅内动脉瘤修补术","手术"
nhsa_jbzd_39_5200x008,"39.5200x008",True,"颈动脉瘤修补术","手术"
nhsa_jbzd_39_5200x009,"39.5200x009",True,"锁骨下动脉瘤修补术","手术"
nhsa_jbzd_39_5200x010,"39.5200x010",True,"胸主动脉瘤修补术","手术"
nhsa_jbzd_39_5200x011,"39.5200x011",True,"肺动脉瘤修补术","手术"
nhsa_jbzd_39_5200x012,"39.5200x012",True,"腹腔动脉瘤修补术","手术"
nhsa_jbzd_39_5200x013,"39.5200x013",True,"腹主动脉瘤修补术","手术"
nhsa_jbzd_39_5200x014,"39.5200x014",True,"胰十二指肠上动脉瘤修补术","手术"
nhsa_jbzd_39_5200x015,"39.5200x015",True,"肠系膜动脉瘤修补术","手术"
nhsa_jbzd_39_5200x016,"39.5200x016",True,"上肢动脉瘤修补术","手术"
nhsa_jbzd_39_5200x017,"39.5200x017",True,"下肢动脉瘤修补术","手术"
nhsa_jbzd_39_5201,"39.5201",True,"动脉瘤包裹术","手术"
nhsa_jbzd_39_5202,"39.5202",True,"动脉瘤缝扎术","手术"
nhsa_jbzd_39_5203,"39.5203",True,"动脉瘤折叠术","手术"
nhsa_jbzd_39_5300,"39.5300",True,"动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x005,"39.5300x005",True,"颈动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x007,"39.5300x007",True,"上肢动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x008,"39.5300x008",True,"肺动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x009,"39.5300x009",True,"下肢动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x010,"39.5300x010",True,"下肢动静脉瘘电凝术","介入治疗"
nhsa_jbzd_39_5300x011,"39.5300x011",True,"动静脉瘘切除术","手术"
nhsa_jbzd_39_5300x013,"39.5300x013",True,"颈动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x014,"39.5300x014",True,"躯干动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x015,"39.5300x015",True,"人工动静脉瘘切除术","手术"
nhsa_jbzd_39_5300x016,"39.5300x016",True,"人工动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x017,"39.5300x017",True,"上肢动静脉瘘结扎术","手术"
nhsa_jbzd_39_5300x018,"39.5300x018",True,"下肢动静脉瘘结扎术","手术"
nhsa_jbzd_39_5300x019,"39.5300x019",True,"脑动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x020,"39.5300x020",True,"椎管内动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x021,"39.5300x021",True,"头面部动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x022,"39.5300x022",True,"锁骨下动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x023,"39.5300x023",True,"肺动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x024,"39.5300x024",True,"躯干部动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x025,"39.5300x025",True,"股动静脉瘘修补术","手术"
nhsa_jbzd_39_5300x026,"39.5300x026",True,"硬脊膜动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x027,"39.5300x027",True,"肝动脉-门静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x028,"39.5300x028",True,"腹腔动脉-门静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x029,"39.5300x029",True,"肾动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x030,"39.5300x030",True,"头面部动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x031,"39.5300x031",True,"阴茎动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5300x032,"39.5300x032",True,"锁骨下动静脉瘘封堵术","介入治疗"
nhsa_jbzd_39_5301,"39.5301",True,"动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_5302,"39.5302",True,"动静脉瘘切断术","手术"
nhsa_jbzd_39_5303,"39.5303",True,"动静脉瘘结扎术","手术"
nhsa_jbzd_39_5304,"39.5304",True,"动静脉瘘夹闭术","手术"
nhsa_jbzd_39_5400,"39.5400",True,"再进入手术(主动脉)","手术"
nhsa_jbzd_39_5400x001,"39.5400x001",True,"胸主动脉夹层动脉瘤开窗术","手术"
nhsa_jbzd_39_5500,"39.5500",True,"迷走肾血管的再植入","手术"
nhsa_jbzd_39_5600,"39.5600",True,"用组织补片移植物的血管修补术","手术"
nhsa_jbzd_39_5600x001,"39.5600x001",True,"主动脉组织补片修补术","手术"
nhsa_jbzd_39_5600x002,"39.5600x002",True,"腔静脉组织补片修补术","手术"
nhsa_jbzd_39_5600x003,"39.5600x003",True,"肺动脉组织补片修补术","手术"
nhsa_jbzd_39_5600x004,"39.5600x004",True,"肺静脉组织补片修补术","手术"
nhsa_jbzd_39_5600x005,"39.5600x005",True,"门静脉组织补片修补术","手术"
nhsa_jbzd_39_5600x006,"39.5600x006",True,"下肢动脉组织补片修补术","手术"
nhsa_jbzd_39_5600x007,"39.5600x007",True,"上肢动脉组织补片修补术","手术"
nhsa_jbzd_39_5601,"39.5601",True,"动脉组织补片修补术","手术"
nhsa_jbzd_39_5602,"39.5602",True,"静脉组织补片修补术","手术"
nhsa_jbzd_39_5700,"39.5700",True,"用合成补片移植物的血管修补术","手术"
nhsa_jbzd_39_5700x003,"39.5700x003",True,"主动脉补片修补术","手术"
nhsa_jbzd_39_5700x004,"39.5700x004",True,"主动脉合成补片修补术","手术"
nhsa_jbzd_39_5700x005,"39.5700x005",True,"肺动脉合成补片修补术","手术"
nhsa_jbzd_39_5700x006,"39.5700x006",True,"上肢动脉合成补片修补术","手术"
nhsa_jbzd_39_5700x007,"39.5700x007",True,"上肢静脉合成补片修补术","手术"
nhsa_jbzd_39_5700x008,"39.5700x008",True,"下肢动脉合成补片修补术","手术"
nhsa_jbzd_39_5700x009,"39.5700x009",True,"下肢静脉合成补片修补术","手术"
nhsa_jbzd_39_5701,"39.5701",True,"静脉合成补片修补术","手术"
nhsa_jbzd_39_5702,"39.5702",True,"动脉合成补片修补术","手术"
nhsa_jbzd_39_5800,"39.5800",True,"用其他类型补片移植物的血管修补术","手术"
nhsa_jbzd_39_5900,"39.5900",True,"血管其他修补术","手术"
nhsa_jbzd_39_5900x001,"39.5900x001",True,"动脉修补术","手术"
nhsa_jbzd_39_5900x002,"39.5900x002",True,"肺动脉修补术","手术"
nhsa_jbzd_39_5900x003,"39.5900x003",True,"肝静脉成形术","手术"
nhsa_jbzd_39_5900x004,"39.5900x004",True,"股动脉成形术","手术"
nhsa_jbzd_39_5900x005,"39.5900x005",True,"腘静脉修补术","手术"
nhsa_jbzd_39_5900x006,"39.5900x006",True,"颈内动脉成形术","手术"
nhsa_jbzd_39_5900x007,"39.5900x007",True,"静脉修补术","手术"
nhsa_jbzd_39_5900x008,"39.5900x008",True,"髂动脉成形术","手术"
nhsa_jbzd_39_5900x009,"39.5900x009",True,"上腔静脉成形术","手术"
nhsa_jbzd_39_5900x010,"39.5900x010",True,"肾动脉成形术","手术"
nhsa_jbzd_39_5900x011,"39.5900x011",True,"无名动脉成形术","手术"
nhsa_jbzd_39_5900x012,"39.5900x012",True,"主动脉-肺动脉开窗术","手术"
nhsa_jbzd_39_5900x013,"39.5900x013",True,"颞浅动脉贴敷术","手术"
nhsa_jbzd_39_5900x014,"39.5900x014",True,"静脉瓣膜包裹术","手术"
nhsa_jbzd_39_5900x015,"39.5900x015",True,"肺静脉成形术","手术"
nhsa_jbzd_39_5900x016,"39.5900x016",True,"升主动脉成形术","手术"
nhsa_jbzd_39_5900x018,"39.5900x018",True,"主动脉成形术","手术"
nhsa_jbzd_39_5900x019,"39.5900x019",True,"股静脉环缩术","手术"
nhsa_jbzd_39_5900x020,"39.5900x020",True,"肺静脉再植入术","手术"
nhsa_jbzd_39_5900x021,"39.5900x021",True,"股静脉瓣膜环缩术","手术"
nhsa_jbzd_39_5900x022,"39.5900x022",True,"腘动脉修补术","手术"
nhsa_jbzd_39_5900x023,"39.5900x023",True,"体静脉狭窄矫治术","手术"
nhsa_jbzd_39_5900x024,"39.5900x024",True,"血管修补术","手术"
nhsa_jbzd_39_5900x025,"39.5900x025",True,"烟囱技术肠系膜上动脉重建术","手术"
nhsa_jbzd_39_5900x026,"39.5900x026",True,"烟囱技术髂内动脉重建术","手术"
nhsa_jbzd_39_5900x027,"39.5900x027",True,"烟囱技术肾动脉重建术","手术"
nhsa_jbzd_39_5900x028,"39.5900x028",True,"烟囱技术颈总动脉重建术","手术"
nhsa_jbzd_39_5900x029,"39.5900x029",True,"烟囱技术锁骨下动脉重建术","手术"
nhsa_jbzd_39_5900x030,"39.5900x030",True,"主动脉弓成形术","手术"
nhsa_jbzd_39_5900x031,"39.5900x031",True,"胸腔镜下肺动脉修补术","手术"
nhsa_jbzd_39_5900x032,"39.5900x032",True,"主动脉缩窄术","手术"
nhsa_jbzd_39_5900x033,"39.5900x033",True,"肺动脉干修补术","手术"
nhsa_jbzd_39_5900x034,"39.5900x034",True,"肺动脉闭锁修补术","手术"
nhsa_jbzd_39_5900x035,"39.5900x035",True,"下肢深静脉瓣膜成形术","手术"
nhsa_jbzd_39_5900x036,"39.5900x036",True,"下肢动脉成形术","手术"
nhsa_jbzd_39_6100,"39.6100",True,"体外循环辅助开放性心脏手术","手术"
nhsa_jbzd_39_6200,"39.6200",True,"低温(全身性)下开放性心脏手术","治疗性操作"
nhsa_jbzd_39_6300,"39.6300",True,"心麻痹","手术"
nhsa_jbzd_39_6400,"39.6400",True,"手术中心脏起搏器","治疗性操作"
nhsa_jbzd_39_6500,"39.6500",True,"体外膜氧合[ECMO]","治疗性操作"
nhsa_jbzd_39_6600,"39.6600",True,"经皮心肺搭桥","治疗性操作"
nhsa_jbzd_39_7100,"39.7100",True,"腹主动脉其他血管内移植物的植入","介入治疗"
nhsa_jbzd_39_7100x004,"39.7100x004",True,"腹主动脉栓塞术","介入治疗"
nhsa_jbzd_39_7101,"39.7101",True,"腹主动脉支架置入术","介入治疗"
nhsa_jbzd_39_7102,"39.7102",True,"腹主动脉覆膜支架腔内隔绝术","介入治疗"
nhsa_jbzd_39_7103,"39.7103",True,"腹主动脉分支覆膜支架置入术","介入治疗"
nhsa_jbzd_39_7200,"39.7200",True,"头和颈部血管内修补或闭合","介入治疗"
nhsa_jbzd_39_7200x001,"39.7200x001",True,"颈静脉支架置入术","介入治疗"
nhsa_jbzd_39_7200x004,"39.7200x004",True,"颈内动脉栓塞术","介入治疗"
nhsa_jbzd_39_7200x005,"39.7200x005",True,"颈动脉栓塞术","介入治疗"
nhsa_jbzd_39_7200x006,"39.7200x006",True,"大脑中动脉（MCA分叉部）动脉瘤栓塞术（AN）","介入治疗"
nhsa_jbzd_39_7200x007,"39.7200x007",True,"硬脑膜动静脉瘘栓塞术（DAVF）","介入治疗"
nhsa_jbzd_39_7200x008,"39.7200x008",True,"椎动静脉瘘栓塞术","介入治疗"
nhsa_jbzd_39_7200x009,"39.7200x009",True,"颌动脉栓塞术","介入治疗"
nhsa_jbzd_39_7201,"39.7201",True,"头部血管内修补或闭合术","介入治疗"
nhsa_jbzd_39_7202,"39.7202",True,"颈部血管内修补或闭合术","介入治疗"
nhsa_jbzd_39_7203,"39.7203",True,"经导管颅内动脉瘤栓塞术","介入治疗"
nhsa_jbzd_39_7204,"39.7204",True,"经导管颅内动脉瘤弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7205,"39.7205",True,"经导管颅内动脉瘤支架辅助栓塞术","介入治疗"
nhsa_jbzd_39_7206,"39.7206",True,"经导管颈动脉瘤栓塞术","介入治疗"
nhsa_jbzd_39_7207,"39.7207",True,"经导管颈动脉瘤弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7208,"39.7208",True,"经导管颈动脉瘤支架辅助栓塞术","介入治疗"
nhsa_jbzd_39_7209,"39.7209",True,"经导管颅内血管栓塞术","介入治疗"
nhsa_jbzd_39_7210,"39.7210",True,"经导管颅内血管弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7211,"39.7211",True,"经导管颈部血管栓塞术","介入治疗"
nhsa_jbzd_39_7212,"39.7212",True,"经导管颈部血管弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7213,"39.7213",True,"经导管椎动脉栓塞术","介入治疗"
nhsa_jbzd_39_7214,"39.7214",True,"经导管椎动脉弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7215,"39.7215",True,"经导管硬脑膜血管栓塞术","介入治疗"
nhsa_jbzd_39_7216,"39.7216",True,"经导管颈内动脉海绵窦瘘栓塞术","介入治疗"
nhsa_jbzd_39_7300,"39.7300",True,"胸主动脉移植物的血管内植入术","介入治疗"
nhsa_jbzd_39_7300x003,"39.7300x003",True,"主动脉覆膜支架腔内隔绝术","介入治疗"
nhsa_jbzd_39_7300x004,"39.7300x004",True,"胸主动脉覆膜支架置入术(腋-腋、腋-颈、腋-腋-颈)[HYBRID复合手术]","介入治疗"
nhsa_jbzd_39_7301,"39.7301",True,"胸主动脉支架置入术","介入治疗"
nhsa_jbzd_39_7302,"39.7302",True,"胸主动脉分支覆膜支架置入术","介入治疗"
nhsa_jbzd_39_7303,"39.7303",True,"胸主动脉覆膜支架腔内隔绝术","介入治疗"
nhsa_jbzd_39_7400,"39.7400",True,"头和颈部血管梗阻的血管内去除术","介入治疗"
nhsa_jbzd_39_7400x001,"39.7400x001",True,"经皮颅内静脉取栓术","介入治疗"
nhsa_jbzd_39_7400x002,"39.7400x002",True,"经皮颅内动脉取栓术","介入治疗"
nhsa_jbzd_39_7400x003,"39.7400x003",True,"经皮颈静脉取栓术","介入治疗"
nhsa_jbzd_39_7400x004,"39.7400x004",True,"经皮颈动脉取栓术","介入治疗"
nhsa_jbzd_39_7401,"39.7401",True,"经导管颅内血管血栓去除术","介入治疗"
nhsa_jbzd_39_7402,"39.7402",True,"经导管入脑前血管血栓去除术","介入治疗"
nhsa_jbzd_39_7500,"39.7500",True,"头、颈部血管内裸弹簧圈栓塞或闭合","介入治疗"
nhsa_jbzd_39_7500x001,"39.7500x001",True,"经导管颅内动脉瘤裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7500x002,"39.7500x002",True,"经导管颈动脉瘤裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7500x003,"39.7500x003",True,"经导管颈部血管裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7500x004,"39.7500x004",True,"经导管椎动脉裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7501,"39.7501",True,"经导管颅内血管裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7502,"39.7502",True,"经导管入脑前血管裸弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7600,"39.7600",True,"头、颈部血管生物活性弹簧圈血管内栓塞或闭合","介入治疗"
nhsa_jbzd_39_7600x001,"39.7600x001",True,"经导管颅内血管生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7601,"39.7601",True,"经导管颅内动脉瘤生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7602,"39.7602",True,"经导管入脑前血管生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7603,"39.7603",True,"经导管颈动脉瘤生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7604,"39.7604",True,"经导管颈部血管生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7605,"39.7605",True,"经导管椎动脉生物活性弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7700,"39.7700",True,"血管暂时（部分的）治疗性血管内闭合","介入治疗"
nhsa_jbzd_39_7701,"39.7701",True,"腹主动脉球囊阻断术","介入治疗"
nhsa_jbzd_39_7800,"39.7800",True,"主动脉分支的血管内植入或开窗式移植物","介入治疗"
nhsa_jbzd_39_7800x001,"39.7800x001",True,"胸主动脉开窗分支覆膜支架置入术","介入治疗"
nhsa_jbzd_39_7800x002,"39.7800x002",True,"腹主动脉开窗分支覆膜支架置入术","介入治疗"
nhsa_jbzd_39_7800x003,"39.7800x003",True,"经皮半奇静脉封堵术","介入治疗"
nhsa_jbzd_39_7800x004,"39.7800x004",True,"经皮垂直静脉封堵术","介入治疗"
nhsa_jbzd_39_7800x005,"39.7800x005",True,"经皮乳内动脉封堵术","介入治疗"
nhsa_jbzd_39_7900,"39.7900",True,"其他血管的其他血管内修补术","介入治疗"
nhsa_jbzd_39_7900x003,"39.7900x003",True,"主动脉瘤支架置入术","介入治疗"
nhsa_jbzd_39_7900x007,"39.7900x007",True,"髂动脉瘤覆膜支架置入术","介入治疗"
nhsa_jbzd_39_7900x008,"39.7900x008",True,"经皮动脉导管未闭封堵术","介入治疗"
nhsa_jbzd_39_7900x009,"39.7900x009",True,"甲状腺动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x010,"39.7900x010",True,"主动脉伞堵术","介入治疗"
nhsa_jbzd_39_7900x011,"39.7900x011",True,"肺动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x013,"39.7900x013",True,"锁骨下动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x014,"39.7900x014",True,"体-肺动脉侧支封堵术","介入治疗"
nhsa_jbzd_39_7900x015,"39.7900x015",True,"奇静脉封堵术","介入治疗"
nhsa_jbzd_39_7900x017,"39.7900x017",True,"结肠动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x019,"39.7900x019",True,"髂动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x020,"39.7900x020",True,"肾动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x021,"39.7900x021",True,"腰动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x022,"39.7900x022",True,"精索静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x023,"39.7900x023",True,"卵巢静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x024,"39.7900x024",True,"盆腔静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x025,"39.7900x025",True,"股动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x027,"39.7900x027",True,"臀下动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x028,"39.7900x028",True,"经皮肠系膜上动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x029,"39.7900x029",True,"经皮肠系膜上静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x030,"39.7900x030",True,"经皮肺动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x031,"39.7900x031",True,"经皮腹主动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x032,"39.7900x032",True,"经皮股动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x033,"39.7900x033",True,"经皮门静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x034,"39.7900x034",True,"经皮髂动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x035,"39.7900x035",True,"经皮上腔静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x036,"39.7900x036",True,"经皮上肢动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x037,"39.7900x037",True,"经皮上肢静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x038,"39.7900x038",True,"经皮上肢人工血管取栓术","介入治疗"
nhsa_jbzd_39_7900x039,"39.7900x039",True,"经皮肾静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x040,"39.7900x040",True,"经皮锁骨下动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x041,"39.7900x041",True,"经皮下腔静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x042,"39.7900x042",True,"经皮下肢动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x043,"39.7900x043",True,"经皮下肢静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x044,"39.7900x044",True,"经皮下肢人工血管取栓术","介入治疗"
nhsa_jbzd_39_7900x045,"39.7900x045",True,"经皮周围动脉取栓术","介入治疗"
nhsa_jbzd_39_7900x046,"39.7900x046",True,"经皮周围静脉取栓术","介入治疗"
nhsa_jbzd_39_7900x047,"39.7900x047",True,"经皮下肢动脉弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7900x048,"39.7900x048",True,"椎动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x049,"39.7900x049",True,"动脉NBCA生物胶栓塞术","介入治疗"
nhsa_jbzd_39_7900x050,"39.7900x050",True,"经皮上肢动脉弹簧圈栓塞术","介入治疗"
nhsa_jbzd_39_7900x051,"39.7900x051",True,"经皮下肢动脉瘤腔内修补术","介入治疗"
nhsa_jbzd_39_7900x052,"39.7900x052",True,"经皮肾动脉瘤腔内修补术","介入治疗"
nhsa_jbzd_39_7900x053,"39.7900x053",True,"经皮食管动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x054,"39.7900x054",True,"经皮肝固有动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x055,"39.7900x055",True,"经皮肾上腺动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x056,"39.7900x056",True,"经皮膈动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x057,"39.7900x057",True,"经皮膈下动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x058,"39.7900x058",True,"经皮肠系膜上动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x059,"39.7900x059",True,"经皮肠系膜下动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x060,"39.7900x060",True,"经皮胸廓内动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x061,"39.7900x061",True,"经皮肋间动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x062,"39.7900x062",True,"经皮骶正中动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x063,"39.7900x063",True,"经皮卵巢动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x064,"39.7900x064",True,"经皮阴道动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x065,"39.7900x065",True,"经皮会阴动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x066,"39.7900x066",True,"经皮膀胱动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x067,"39.7900x067",True,"经皮阴茎动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x068,"39.7900x068",True,"经皮前列腺动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x069,"39.7900x069",True,"经皮上肢动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x070,"39.7900x070",True,"经皮下肢动脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x071,"39.7900x071",True,"经皮上肢静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x072,"39.7900x072",True,"经皮下肢静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x073,"39.7900x073",True,"经皮胃静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x074,"39.7900x074",True,"经皮门静脉栓塞术","介入治疗"
nhsa_jbzd_39_7900x075,"39.7900x075",True,"经皮肾动脉取栓术","介入治疗"
nhsa_jbzd_39_7901,"39.7901",True,"经导管肾血管栓塞术","介入治疗"
nhsa_jbzd_39_7902,"39.7902",True,"经导管支气管动脉栓塞术","介入治疗"
nhsa_jbzd_39_7903,"39.7903",True,"经导管肝动脉栓塞术","介入治疗"
nhsa_jbzd_39_7904,"39.7904",True,"经导管脾动脉栓塞术","介入治疗"
nhsa_jbzd_39_7905,"39.7905",True,"经导管下肢血管栓塞术","介入治疗"
nhsa_jbzd_39_7906,"39.7906",True,"经导管髂内动脉栓塞术","介入治疗"
nhsa_jbzd_39_7907,"39.7907",True,"经导管上肢血管栓塞术","介入治疗"
nhsa_jbzd_39_7908,"39.7908",True,"经导管硬脊膜血管栓塞术","介入治疗"
nhsa_jbzd_39_7909,"39.7909",True,"经导管脊髓血管栓塞术","介入治疗"
nhsa_jbzd_39_7910,"39.7910",True,"经导管动静脉畸形介入栓塞术","介入治疗"
nhsa_jbzd_39_8100,"39.8100",True,"颈动脉窦刺激装置的置入或置换，全系统","手术"
nhsa_jbzd_39_8101,"39.8101",True,"颈动脉窦刺激装置的置入","手术"
nhsa_jbzd_39_8102,"39.8102",True,"颈动脉窦刺激装置的置换","手术"
nhsa_jbzd_39_8200,"39.8200",True,"单纯颈动脉窦刺激导线的置入或置换","手术"
nhsa_jbzd_39_8201,"39.8201",True,"颈动脉窦刺激导线的置入","手术"
nhsa_jbzd_39_8202,"39.8202",True,"颈动脉窦刺激导线的置换","手术"
nhsa_jbzd_39_8300,"39.8300",True,"单纯颈动脉窦刺激脉冲发生器的置入或置换","手术"
nhsa_jbzd_39_8301,"39.8301",True,"颈动脉窦刺激脉冲发生器的置入","手术"
nhsa_jbzd_39_8302,"39.8302",True,"颈动脉窦刺激脉冲发生器的置换","手术"
nhsa_jbzd_39_8400,"39.8400",True,"单纯颈动脉窦刺激导线修复","手术"
nhsa_jbzd_39_8500,"39.8500",True,"颈动脉窦刺激脉冲发生器修复","手术"
nhsa_jbzd_39_8600,"39.8600",True,"颈动脉窦刺激装置去除术，全系统","手术"
nhsa_jbzd_39_8700,"39.8700",True,"单纯颈动脉窦刺激导线去除术，全系统","手术"
nhsa_jbzd_39_8800,"39.8800",True,"单纯颈动脉窦刺激脉冲发生器去除术，全系统","手术"
nhsa_jbzd_39_8900,"39.8900",True,"其他颈动脉体、颈动脉窦和其他血管体手术","手术"
nhsa_jbzd_39_8900x001,"39.8900x001",True,"颈动脉球切除术","手术"
nhsa_jbzd_39_8901,"39.8901",True,"颈动脉体瘤切除术","手术"
