name,primary,secondary,tertiary,common_name,material,specifications,enterprise
C0311200800200105218,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,001-肩/普通,无锡市闻泰百得医疗器械有限公司
C0311200800200106410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,001-肩/普通,常州华森医疗器械股份有限公司
C0311200800200111093,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,001-肩/普通,江苏金鹿集团医疗器械有限公司
C0311200800200200720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,002-肩/锁定加压,北京贝思达生物技术有限公司
C0311200800200208503,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,002-肩/锁定加压,天津妙娅生物科技有限公司
C0311200800200209114,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,002-肩/锁定加压,江苏嘉斯康医疗科技有限公司
C0311200800200500059,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,005-肘/锁定加压,常州市康辉医疗器械有限公司
C0311200800200508503,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,005-肘/锁定加压,天津妙娅生物科技有限公司
C0311200800200600720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,006-肘/万向锁定加压,北京贝思达生物技术有限公司
C0311200800200709325,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,007-腕/普通,长沙德迈医疗器械有限公司
C0311200800200807613,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,008-腕/锁定加压,常州亨杰医疗器械有限公司
C0311200800200808304,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,008-腕/锁定加压,强生（苏州）医疗器材有限公司
C0311200800200809098,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,008-腕/锁定加压,强生（上海）医疗器材有限公司
C0311200800200810845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,008-腕/锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800200900720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,北京贝思达生物技术有限公司
C0311200800200901500,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,广州幸好医疗器械有限公司
C0311200800200904880,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,浙江德康医疗器械有限公司
C0311200800200907435,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,江苏艾迪尔医疗科技股份有限公司
C0311200800200910845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800200911756,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,009-腕/万向锁定加压,梅达提斯国际贸易（上海）有限公司
C0311200800201006410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,010-髋/普通,常州华森医疗器械股份有限公司
C0311200800201010845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,010-髋/普通,北京科仪邦恩医疗器械科技有限公司
C0311200800201100720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,011-髋/锁定加压,北京贝思达生物技术有限公司
C0311200800201106083,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,011-髋/锁定加压,浙江科惠医疗器械股份有限公司
C0311200800201110845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,011-髋/锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800201210845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,012-髋/万向锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800201306410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,013-膝/普通,常州华森医疗器械股份有限公司
C0311200800201400720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,014-膝/锁定加压,北京贝思达生物技术有限公司
C0311200800201406468,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,014-膝/锁定加压,沈阳东亚医疗研究所有限公司
C0311200800201500720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,015-膝/万向锁定加压,北京贝思达生物技术有限公司
C0311200800201506410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,015-膝/万向锁定加压,常州华森医疗器械股份有限公司
C0311200800201506468,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,015-膝/万向锁定加压,沈阳东亚医疗研究所有限公司
C0311200800201606083,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,016-踝/普通,浙江科惠医疗器械股份有限公司
C0311200800201618519,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,016-踝/普通,重庆熙科医疗科技有限公司
C0311200800201700720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,北京贝思达生物技术有限公司
C0311200800201704949,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,天津京都贝思达生物技术有限公司
C0311200800201706410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,常州华森医疗器械股份有限公司
C0311200800201706468,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,沈阳东亚医疗研究所有限公司
C0311200800201708503,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,天津妙娅生物科技有限公司
C0311200800201709122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,山东威高骨科材料股份有限公司
C0311200800201709455,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,山东威高海星医疗器械有限公司
C0311200800201710613,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,嘉思特医疗器材（天津）股份有限公司
C0311200800201710845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800201715498,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,017-踝/锁定加压,江苏维尔康医疗科技有限公司
C0311200800201800059,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,常州市康辉医疗器械有限公司
C0311200800201800720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,北京贝思达生物技术有限公司
C0311200800201805218,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,无锡市闻泰百得医疗器械有限公司
C0311200800201809122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800201809274,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,北京市富乐科技开发有限公司
C0311200800201810845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800201815498,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,江苏维尔康医疗科技有限公司
C0311200800201818519,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,018-踝/万向锁定加压,重庆熙科医疗科技有限公司
C0311200800201910499,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,019-足/普通,焦作市新港医疗设备有限公司
C0311200800202000720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,北京贝思达生物技术有限公司
C0311200800202002305,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,北京蒙太因医疗器械有限公司
C0311200800202004755,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,天津市金兴达实业有限公司
C0311200800202004880,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,浙江德康医疗器械有限公司
C0311200800202006388,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,上海三友医疗器械股份有限公司
C0311200800202006410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,常州华森医疗器械股份有限公司
C0311200800202008503,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,天津妙娅生物科技有限公司
C0311200800202008921,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,武汉迈瑞科技有限公司
C0311200800202009122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,山东威高骨科材料股份有限公司
C0311200800202009648,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,苏州爱得科技发展股份有限公司
C0311200800202010845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800202012951,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,苏州瑞沛思医疗器械有限公司
C0311200800202019462,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,020-足/锁定加压,宁波兆盈医疗器械有限公司
C0311200800202104880,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,021-足/万向锁定加压,浙江德康医疗器械有限公司
C0311200800202106468,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,021-足/万向锁定加压,沈阳东亚医疗研究所有限公司
C0311200800202107276,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,021-足/万向锁定加压,苏州市康力骨科器械有限公司
C0311200800202109122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,021-足/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800202110845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,021-足/万向锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800202206410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,022-掌指/普通,常州华森医疗器械股份有限公司
C0311200800202210499,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,022-掌指/普通,焦作市新港医疗设备有限公司
C0311200800202300720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,023-掌指/锁定加压,北京贝思达生物技术有限公司
C0311200800202305218,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,023-掌指/锁定加压,无锡市闻泰百得医疗器械有限公司
C0311200800202307435,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,023-掌指/锁定加压,江苏艾迪尔医疗科技股份有限公司
C0311200800202309648,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,023-掌指/锁定加压,苏州爱得科技发展股份有限公司
C0311200800202310845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,023-掌指/锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800202405218,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,024-掌指/万向锁定加压,无锡市闻泰百得医疗器械有限公司
C0311200800202407435,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,024-掌指/万向锁定加压,江苏艾迪尔医疗科技股份有限公司
C0311200800202409122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,024-掌指/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800202410845,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,02-纯钛,024-掌指/万向锁定加压,北京科仪邦恩医疗器械科技有限公司
C0311200800300205248,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,002-肩/锁定加压,苏州欣荣博尔特医疗器械有限公司
C0311200800300600808,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,006-肘/万向锁定加压,常州健力邦德医疗器械有限公司
C0311200800300800419,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,大博医疗科技股份有限公司
C0311200800300800494,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,上海康定医疗器械有限公司
C0311200800300800525,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,北京市春立正达医疗器械股份有限公司
C0311200800300809098,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,强生（上海）医疗器材有限公司
C0311200800300809274,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,北京市富乐科技开发有限公司
C0311200800300811655,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,河北瑞鹤医疗器械有限公司
C0311200800300819462,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,008-腕/锁定加压,宁波兆盈医疗器械有限公司
C0311200800300906410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,009-腕/万向锁定加压,常州华森医疗器械股份有限公司
C0311200800300909122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,009-腕/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800300911655,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,009-腕/万向锁定加压,河北瑞鹤医疗器械有限公司
C0311200800301100720,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,011-髋/锁定加压,北京贝思达生物技术有限公司
C0311200800301500808,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,015-膝/万向锁定加压,常州健力邦德医疗器械有限公司
C0311200800301700419,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,大博医疗科技股份有限公司
C0311200800301700494,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,上海康定医疗器械有限公司
C0311200800301702911,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,博益宁（厦门）医疗器械有限公司
C0311200800301707613,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,常州亨杰医疗器械有限公司
C0311200800301709122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,山东威高骨科材料股份有限公司
C0311200800301709274,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,北京市富乐科技开发有限公司
C0311200800301718519,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,017-踝/锁定加压,重庆熙科医疗科技有限公司
C0311200800301800494,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,018-踝/万向锁定加压,上海康定医疗器械有限公司
C0311200800301800808,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,018-踝/万向锁定加压,常州健力邦德医疗器械有限公司
C0311200800301802259,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,018-踝/万向锁定加压,萨摩医疗科技（北京）有限公司
C0311200800301809122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,018-踝/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800302000419,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,大博医疗科技股份有限公司
C0311200800302000494,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,上海康定医疗器械有限公司
C0311200800302002305,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,北京蒙太因医疗器械有限公司
C0311200800302005286,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,武汉医佳宝生物材料有限公司
C0311200800302006410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,常州华森医疗器械股份有限公司
C0311200800302007613,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,常州亨杰医疗器械有限公司
C0311200800302009122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,山东威高骨科材料股份有限公司
C0311200800302010452,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,昌运经贸（上海）有限公司
C0311200800302011655,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,020-足/锁定加压,河北瑞鹤医疗器械有限公司
C0311200800302100494,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,上海康定医疗器械有限公司
C0311200800302100808,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,常州健力邦德医疗器械有限公司
C0311200800302102259,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,萨摩医疗科技（北京）有限公司
C0311200800302106052,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,施乐辉医用产品国际贸易（上海）有限公司
C0311200800302107551,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,捷迈（上海）医疗国际贸易有限公司
C0311200800302109122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,山东威高骨科材料股份有限公司
C0311200800302111655,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,021-足/万向锁定加压,河北瑞鹤医疗器械有限公司
C0311200800302406410,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,024-掌指/万向锁定加压,常州华森医疗器械股份有限公司
C0311200800302409122,03-骨科材料,11-接骨板,20-关节融合板,080-固定板,03-钛合金,024-掌指/万向锁定加压,山东威高骨科材料股份有限公司
C0311210800100211093,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,01-不锈钢,002-普通/非灭菌,江苏金鹿集团医疗器械有限公司
C0311210800200207276,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,002-普通/非灭菌,苏州市康力骨科器械有限公司
C0311210800200211093,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,002-普通/非灭菌,江苏金鹿集团医疗器械有限公司
C0311210800200300419,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,大博医疗科技股份有限公司
C0311210800200300720,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,北京贝思达生物技术有限公司
C0311210800200307276,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,苏州市康力骨科器械有限公司
C0311210800200308503,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,天津妙娅生物科技有限公司
C0311210800200308725,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,北京中安泰华科技有限公司
C0311210800200309122,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,山东威高骨科材料股份有限公司
C0311210800200312506,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,003-锁定加压/灭菌,朔崛（江苏）医疗科技有限公司
C0311210800200400156,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,山东航维骨科医疗器械股份有限公司
C0311210800200400419,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,大博医疗科技股份有限公司
C0311210800200400720,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,北京贝思达生物技术有限公司
C0311210800200401884,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,天津正天医疗器械有限公司
C0311210800200402911,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,博益宁（厦门）医疗器械有限公司
C0311210800200405248,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,苏州欣荣博尔特医疗器械有限公司
C0311210800200407276,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,苏州市康力骨科器械有限公司
C0311210800200407613,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,常州亨杰医疗器械有限公司
C0311210800200408503,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,天津妙娅生物科技有限公司
C0311210800200408725,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,北京中安泰华科技有限公司
C0311210800200409122,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,山东威高骨科材料股份有限公司
C0311210800200409274,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,北京市富乐科技开发有限公司
C0311210800200409837,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,苏州吉美瑞医疗器械股份有限公司
C0311210800200410499,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,焦作市新港医疗设备有限公司
C0311210800200411093,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,江苏金鹿集团医疗器械有限公司
C0311210800200412506,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,004-锁定加压/非灭菌,朔崛（江苏）医疗科技有限公司
C0311210800200507276,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,005-万向锁定加压/灭菌,苏州市康力骨科器械有限公司
C0311210800200600059,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,常州市康辉医疗器械有限公司
C0311210800200600156,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,山东航维骨科医疗器械股份有限公司
C0311210800200600720,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,北京贝思达生物技术有限公司
C0311210800200607276,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,苏州市康力骨科器械有限公司
C0311210800200608503,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,天津妙娅生物科技有限公司
C0311210800200610845,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,北京科仪邦恩医疗器械科技有限公司
C0311210800200611093,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,02-纯钛,006-万向锁定加压/非灭菌,江苏金鹿集团医疗器械有限公司
C0311210800300103091,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,001-普通/灭菌,北京华康天怡生物科技有限公司
C0311210800300203091,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,002-普通/非灭菌,北京华康天怡生物科技有限公司
C0311210800300300494,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,003-锁定加压/灭菌,上海康定医疗器械有限公司
C0311210800300303091,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,003-锁定加压/灭菌,北京华康天怡生物科技有限公司
C0311210800300309122,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,003-锁定加压/灭菌,山东威高骨科材料股份有限公司
C0311210800300400419,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,大博医疗科技股份有限公司
C0311210800300400494,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,上海康定医疗器械有限公司
C0311210800300401797,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,江苏百易得医疗科技有限公司
C0311210800300403091,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,北京华康天怡生物科技有限公司
C0311210800300405248,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,苏州欣荣博尔特医疗器械有限公司
C0311210800300409122,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,山东威高骨科材料股份有限公司
C0311210800300411655,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,004-锁定加压/非灭菌,河北瑞鹤医疗器械有限公司
C0311210800300500494,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,005-万向锁定加压/灭菌,上海康定医疗器械有限公司
C0311210800300600419,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,006-万向锁定加压/非灭菌,大博医疗科技股份有限公司
C0311210800300600494,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,006-万向锁定加压/非灭菌,上海康定医疗器械有限公司
C0311210800300600808,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,006-万向锁定加压/非灭菌,常州健力邦德医疗器械有限公司
C0311210800300605248,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,006-万向锁定加压/非灭菌,苏州欣荣博尔特医疗器械有限公司
C0311210800300611655,03-骨科材料,11-接骨板,21-肩胛骨接骨板,080-固定板,03-钛合金,006-万向锁定加压/非灭菌,河北瑞鹤医疗器械有限公司
C0312010790100106052,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,001-灭菌/直径≤2.7mm以下,施乐辉医用产品国际贸易（上海）有限公司
C0312010790100109098,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,001-灭菌/直径≤2.7mm以下,强生（上海）医疗器材有限公司
C0312010790100209098,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,002-灭菌/2.7＜直径≤4mm,强生（上海）医疗器材有限公司
C0312010790100209122,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,002-灭菌/2.7＜直径≤4mm,山东威高骨科材料股份有限公司
C0312010790100309098,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,003-灭菌/直径＞4mm以上,强生（上海）医疗器材有限公司
C0312010790100406052,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,004-非灭菌/直径≤2.7mm以下,施乐辉医用产品国际贸易（上海）有限公司
C0312010790100409098,03-骨科材料,12-螺钉,01-万向锁定螺钉,079-螺钉,01-不锈钢,004-非灭菌/直径≤2.7mm以下,强生（上海）医疗器材有限公司
