id,name,nhsa_consumables_categ_id/id,common_name,material,specifications,enterprise
nhsa_consumables_C0103080190200600388,C0103080190200600388,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,湖南灵康医疗科技有限公司
nhsa_consumables_C0103080190200601682,C0103080190200601682,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,广州维力医疗器械股份有限公司
nhsa_consumables_C0103080190200602349,C0103080190200602349,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,吉林省沃鸿医疗器械制造有限公司
nhsa_consumables_C0103080190200602575,C0103080190200602575,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103080190200603089,C0103080190200603089,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103080190200603119,C0103080190200603119,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,微创优通医疗科技（嘉兴）有限公司
nhsa_consumables_C0103080190200603607,C0103080190200603607,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,浙江创想医学科技有限公司
nhsa_consumables_C0103080190200604220,C0103080190200604220,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,东莞市正生瑞生物医学科技有限公司
nhsa_consumables_C0103080190200604566,C0103080190200604566,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,深圳库珀医疗股份有限公司
nhsa_consumables_C0103080190200604655,C0103080190200604655,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,济南中康顺医疗器械有限公司
nhsa_consumables_C0103080190200604795,C0103080190200604795,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,北京中拓辰和医疗器械有限公司
nhsa_consumables_C0103080190200605400,C0103080190200605400,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,湖南依微迪医疗器械有限公司
nhsa_consumables_C0103080190200605459,C0103080190200605459,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,河南健和实业有限公司
nhsa_consumables_C0103080190200605795,C0103080190200605795,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,成都维信电子科大新技术有限公司
nhsa_consumables_C0103080190200606761,C0103080190200606761,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,中山博睿医疗器械有限公司
nhsa_consumables_C0103080190200607655,C0103080190200607655,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,湖南瑞邦医疗科技发展有限公司
nhsa_consumables_C0103080190200607760,C0103080190200607760,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,江苏耀华医疗器械科技有限公司
nhsa_consumables_C0103080190200608929,C0103080190200608929,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,上海埃尔顿医疗器械有限公司
nhsa_consumables_C0103080190200609161,C0103080190200609161,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103080190200609413,C0103080190200609413,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,湖南华福医疗器械科技有限公司
nhsa_consumables_C0103080190200609552,C0103080190200609552,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,大连库利艾特医疗制品有限公司
nhsa_consumables_C0103080190200609895,C0103080190200609895,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,广东富江医学科技有限公司
nhsa_consumables_C0103080190200610100,C0103080190200610100,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,江苏伊凯医疗器械有限公司
nhsa_consumables_C0103080190200610351,C0103080190200610351,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,上海辛菖医疗器械有限公司
nhsa_consumables_C0103080190200611325,C0103080190200611325,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,波科国际医疗贸易（上海）有限公司
nhsa_consumables_C0103080190200611619,C0103080190200611619,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,兰州兰津灵医疗科技有限公司
nhsa_consumables_C0103080190200611845,C0103080190200611845,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,深圳泰睿仕医疗科技有限公司
nhsa_consumables_C0103080190200611889,C0103080190200611889,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,苏州市倍咏医疗科技有限公司
nhsa_consumables_C0103080190200611894,C0103080190200611894,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,北京弘海微创科技有限公司
nhsa_consumables_C0103080190200612019,C0103080190200612019,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,深圳市惠心诺科技有限公司
nhsa_consumables_C0103080190200612037,C0103080190200612037,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,浙江医高医疗科技有限公司
nhsa_consumables_C0103080190200612308,C0103080190200612308,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,江苏格里特医疗科技有限公司
nhsa_consumables_C0103080190200612473,C0103080190200612473,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,安徽航天生物科技股份有限公司
nhsa_consumables_C0103080190200614419,C0103080190200614419,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,江西汉普医疗科技有限公司
nhsa_consumables_C0103080190200616108,C0103080190200616108,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,苏州瑞卓源医学科技有限公司
nhsa_consumables_C0103080190200617413,C0103080190200617413,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,上海璞跃医疗器械有限公司
nhsa_consumables_C0103080190200617584,C0103080190200617584,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103080190200618985,C0103080190200618985,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,湖南英术生命科技有限公司
nhsa_consumables_C0103080190200621046,C0103080190200621046,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,欣格誉科技（无锡）有限公司
nhsa_consumables_C0103080190200621383,C0103080190200621383,nhsa_consumables_category_C010308,019-网篮,02-合金,006-软镜用/梭型,广东斐尔医疗科技有限公司
nhsa_consumables_C0103080190200702575,C0103080190200702575,nhsa_consumables_category_C010308,019-网篮,02-合金,007-经皮肾镜用/三爪状,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103080190200707708,C0103080190200707708,nhsa_consumables_category_C010308,019-网篮,02-合金,007-经皮肾镜用/三爪状,南京科泰柯林医疗科技有限公司
nhsa_consumables_C0103080190200709161,C0103080190200709161,nhsa_consumables_category_C010308,019-网篮,02-合金,007-经皮肾镜用/三爪状,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103080190200709511,C0103080190200709511,nhsa_consumables_category_C010308,019-网篮,02-合金,007-经皮肾镜用/三爪状,杭州无创光电有限公司
nhsa_consumables_C0103080190200717584,C0103080190200717584,nhsa_consumables_category_C010308,019-网篮,02-合金,007-经皮肾镜用/三爪状,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103080190200801295,C0103080190200801295,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,深圳市康医博科技发展有限公司
nhsa_consumables_C0103080190200802575,C0103080190200802575,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103080190200809161,C0103080190200809161,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103080190200809511,C0103080190200809511,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,杭州无创光电有限公司
nhsa_consumables_C0103080190200810290,C0103080190200810290,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,巴德医疗科技（上海）有限公司
nhsa_consumables_C0103080190200812027,C0103080190200812027,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,河南诚安医疗科技有限公司
nhsa_consumables_C0103080190200817584,C0103080190200817584,nhsa_consumables_category_C010308,019-网篮,02-合金,008-经皮肾镜用/渔网状,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103080190200901682,C0103080190200901682,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,广州维力医疗器械股份有限公司
nhsa_consumables_C0103080190200902462,C0103080190200902462,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,北京捷立德口腔医疗设备有限公司
nhsa_consumables_C0103080190200902575,C0103080190200902575,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103080190200903089,C0103080190200903089,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103080190200905400,C0103080190200905400,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,湖南依微迪医疗器械有限公司
nhsa_consumables_C0103080190200909161,C0103080190200909161,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103080190200910351,C0103080190200910351,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,上海辛菖医疗器械有限公司
nhsa_consumables_C0103080190200910495,C0103080190200910495,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103080190200911081,C0103080190200911081,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,荆州市益海科技有限公司
nhsa_consumables_C0103080190200912130,C0103080190200912130,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,江苏万事兴生物科技有限公司
nhsa_consumables_C0103080190200917584,C0103080190200917584,nhsa_consumables_category_C010308,019-网篮,02-合金,009-经皮肾镜用/梭型,四川普瑞顺祥医疗器械有限公司
nhsa_consumables_C0103090190000000391,C0103090190000000391,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,江苏诺瑞思医疗器械有限公司
nhsa_consumables_C0103090190000001295,C0103090190000001295,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,深圳市康医博科技发展有限公司
nhsa_consumables_C0103090190000002462,C0103090190000002462,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,北京捷立德口腔医疗设备有限公司
nhsa_consumables_C0103090190000003089,C0103090190000003089,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103090190000003444,C0103090190000003444,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,张家港市华美医疗器械有限公司
nhsa_consumables_C0103090190000004566,C0103090190000004566,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,深圳库珀医疗股份有限公司
nhsa_consumables_C0103090190000005400,C0103090190000005400,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,湖南依微迪医疗器械有限公司
nhsa_consumables_C0103090190000007655,C0103090190000007655,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,湖南瑞邦医疗科技发展有限公司
nhsa_consumables_C0103090190000008041,C0103090190000008041,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,江苏唯德康医疗科技有限公司
nhsa_consumables_C0103090190000009161,C0103090190000009161,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103090190000010495,C0103090190000010495,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103090190000011325,C0103090190000011325,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,波科国际医疗贸易（上海）有限公司
nhsa_consumables_C0103090190000011845,C0103090190000011845,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,深圳泰睿仕医疗科技有限公司
nhsa_consumables_C0103090190000012308,C0103090190000012308,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,江苏格里特医疗科技有限公司
nhsa_consumables_C0103090190000012316,C0103090190000012316,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103090190000014419,C0103090190000014419,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,江西汉普医疗科技有限公司
nhsa_consumables_C0103090190000019601,C0103090190000019601,nhsa_consumables_category_C010309,019-网篮,00-不区分,000-常规,湖南唯德康医疗科技有限公司
nhsa_consumables_C0103100080000001414,C0103100080000001414,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,北京德华信达技术有限公司
nhsa_consumables_C0103100080000002020,C0103100080000002020,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,广东德弘医疗设备有限公司
nhsa_consumables_C0103100080000002277,C0103100080000002277,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,江苏常美医疗器械有限公司
nhsa_consumables_C0103100080000003089,C0103100080000003089,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103100080000003607,C0103100080000003607,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,浙江创想医学科技有限公司
nhsa_consumables_C0103100080000004566,C0103100080000004566,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,深圳库珀医疗股份有限公司
nhsa_consumables_C0103100080000006087,C0103100080000006087,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,安瑞医疗器械（杭州）有限公司
nhsa_consumables_C0103100080000006101,C0103100080000006101,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,桐庐优视医疗器械有限公司
nhsa_consumables_C0103100080000006716,C0103100080000006716,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,杭州桐庐医疗光学仪器有限公司
nhsa_consumables_C0103100080000007655,C0103100080000007655,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,湖南瑞邦医疗科技发展有限公司
nhsa_consumables_C0103100080000007834,C0103100080000007834,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,奥林巴斯贸易（上海）有限公司
nhsa_consumables_C0103100080000008022,C0103100080000008022,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,沈阳沈大内窥镜有限公司
nhsa_consumables_C0103100080000008929,C0103100080000008929,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,上海埃尔顿医疗器械有限公司
nhsa_consumables_C0103100080000009895,C0103100080000009895,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,广东富江医学科技有限公司
nhsa_consumables_C0103100080000011081,C0103100080000011081,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,荆州市益海科技有限公司
nhsa_consumables_C0103100080000011323,C0103100080000011323,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,常州市久虹医疗器械有限公司
nhsa_consumables_C0103100080000012037,C0103100080000012037,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,浙江医高医疗科技有限公司
nhsa_consumables_C0103100080000012316,C0103100080000012316,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,广东省天佑医疗器械科技发展有限公司
nhsa_consumables_C0103100080000012446,C0103100080000012446,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,上海安清医疗器械有限公司
nhsa_consumables_C0103100080000014597,C0103100080000014597,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,南京金石医疗科技有限公司
nhsa_consumables_C0103100080000017117,C0103100080000017117,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,湖南科医智投生物科技有限公司
nhsa_consumables_C0103100080000017165,C0103100080000017165,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,浙江首鼎医学科技有限公司
nhsa_consumables_C0103100080000017228,C0103100080000017228,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,江苏济远医疗科技有限公司
nhsa_consumables_C0103100080000017333,C0103100080000017333,nhsa_consumables_category_C010310,008-异物钳,00-不区分,000-常规,上海诺英医疗器械有限公司
nhsa_consumables_C0103110150000109161,C0103110150000109161,nhsa_consumables_category_C010311,015-鞘管,00-不区分,001-输尿管/可撕开鞘/单腔,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103110150000110495,C0103110150000110495,nhsa_consumables_category_C010311,015-鞘管,00-不区分,001-输尿管/可撕开鞘/单腔,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103110150000111081,C0103110150000111081,nhsa_consumables_category_C010311,015-鞘管,00-不区分,001-输尿管/可撕开鞘/单腔,荆州市益海科技有限公司
nhsa_consumables_C0103110150000210158,C0103110150000210158,nhsa_consumables_category_C010311,015-鞘管,00-不区分,002-输尿管/可撕开鞘/双腔,山东朱氏药业集团有限公司
nhsa_consumables_C0103110150000210495,C0103110150000210495,nhsa_consumables_category_C010311,015-鞘管,00-不区分,002-输尿管/可撕开鞘/双腔,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103110150000300388,C0103110150000300388,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南灵康医疗科技有限公司
nhsa_consumables_C0103110150000300884,C0103110150000300884,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,无锡华纳医疗科技有限公司
nhsa_consumables_C0103110150000300972,C0103110150000300972,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,济南凯特工贸有限公司
nhsa_consumables_C0103110150000301295,C0103110150000301295,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳市康医博科技发展有限公司
nhsa_consumables_C0103110150000301682,C0103110150000301682,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,广州维力医疗器械股份有限公司
nhsa_consumables_C0103110150000302343,C0103110150000302343,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,富纳德科技（北京）有限公司
nhsa_consumables_C0103110150000302349,C0103110150000302349,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,吉林省沃鸿医疗器械制造有限公司
nhsa_consumables_C0103110150000302462,C0103110150000302462,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,北京捷立德口腔医疗设备有限公司
nhsa_consumables_C0103110150000302575,C0103110150000302575,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,厦门鑫康顺医疗科技有限公司
nhsa_consumables_C0103110150000303089,C0103110150000303089,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,库克（中国）医疗贸易有限公司
nhsa_consumables_C0103110150000303119,C0103110150000303119,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,微创优通医疗科技（嘉兴）有限公司
nhsa_consumables_C0103110150000303444,C0103110150000303444,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,张家港市华美医疗器械有限公司
nhsa_consumables_C0103110150000304220,C0103110150000304220,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,东莞市正生瑞生物医学科技有限公司
nhsa_consumables_C0103110150000304566,C0103110150000304566,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳库珀医疗股份有限公司
nhsa_consumables_C0103110150000304655,C0103110150000304655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,济南中康顺医疗器械有限公司
nhsa_consumables_C0103110150000305400,C0103110150000305400,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南依微迪医疗器械有限公司
nhsa_consumables_C0103110150000305459,C0103110150000305459,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,河南健和实业有限公司
nhsa_consumables_C0103110150000305795,C0103110150000305795,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,成都维信电子科大新技术有限公司
nhsa_consumables_C0103110150000306071,C0103110150000306071,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳市天可医疗科技有限公司
nhsa_consumables_C0103110150000306718,C0103110150000306718,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,杭州浙新医疗器械有限公司
nhsa_consumables_C0103110150000306761,C0103110150000306761,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,中山博睿医疗器械有限公司
nhsa_consumables_C0103110150000306800,C0103110150000306800,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,百合医疗科技（武汉）有限公司
nhsa_consumables_C0103110150000307187,C0103110150000307187,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,山东威高集团医用高分子制品股份有限公司
nhsa_consumables_C0103110150000307253,C0103110150000307253,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江门市硕通医疗器械科技有限公司
nhsa_consumables_C0103110150000307470,C0103110150000307470,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江西狼和医疗器械有限公司
nhsa_consumables_C0103110150000307655,C0103110150000307655,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,湖南瑞邦医疗科技发展有限公司
nhsa_consumables_C0103110150000307708,C0103110150000307708,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,南京科泰柯林医疗科技有限公司
nhsa_consumables_C0103110150000307760,C0103110150000307760,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江苏耀华医疗器械科技有限公司
nhsa_consumables_C0103110150000307812,C0103110150000307812,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,苏州新区华盛医疗器械有限公司
nhsa_consumables_C0103110150000307834,C0103110150000307834,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,奥林巴斯贸易（上海）有限公司
nhsa_consumables_C0103110150000308041,C0103110150000308041,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江苏唯德康医疗科技有限公司
nhsa_consumables_C0103110150000308187,C0103110150000308187,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,武汉佑康科技有限公司
nhsa_consumables_C0103110150000308367,C0103110150000308367,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,宜春善德科技有限公司
nhsa_consumables_C0103110150000308427,C0103110150000308427,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,普霖医疗科技（广州）有限公司
nhsa_consumables_C0103110150000309154,C0103110150000309154,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,莱凯医疗器械（北京）有限公司
nhsa_consumables_C0103110150000309161,C0103110150000309161,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,张家港市欧凯医疗器械有限公司
nhsa_consumables_C0103110150000309511,C0103110150000309511,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,杭州无创光电有限公司
nhsa_consumables_C0103110150000309552,C0103110150000309552,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,大连库利艾特医疗制品有限公司
nhsa_consumables_C0103110150000310100,C0103110150000310100,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江苏伊凯医疗器械有限公司
nhsa_consumables_C0103110150000310290,C0103110150000310290,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,巴德医疗科技（上海）有限公司
nhsa_consumables_C0103110150000310495,C0103110150000310495,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳市益心达医学新技术有限公司
nhsa_consumables_C0103110150000310872,C0103110150000310872,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,上海英诺伟医疗器械股份有限公司
nhsa_consumables_C0103110150000311325,C0103110150000311325,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,波科国际医疗贸易（上海）有限公司
nhsa_consumables_C0103110150000311365,C0103110150000311365,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,上海轩颐医疗科技有限公司
nhsa_consumables_C0103110150000311619,C0103110150000311619,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,兰州兰津灵医疗科技有限公司
nhsa_consumables_C0103110150000311624,C0103110150000311624,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,安徽省幸福工场医疗设备有限公司
nhsa_consumables_C0103110150000311775,C0103110150000311775,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,成都德信安创新医疗技术有限公司
nhsa_consumables_C0103110150000311793,C0103110150000311793,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江西卓瑞华医疗器械有限公司
nhsa_consumables_C0103110150000311826,C0103110150000311826,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,南昌沃克医疗科技有限公司
nhsa_consumables_C0103110150000311845,C0103110150000311845,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳泰睿仕医疗科技有限公司
nhsa_consumables_C0103110150000311889,C0103110150000311889,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,苏州市倍咏医疗科技有限公司
nhsa_consumables_C0103110150000312004,C0103110150000312004,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,兰州红会医疗器械有限公司
nhsa_consumables_C0103110150000312019,C0103110150000312019,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,深圳市惠心诺科技有限公司
nhsa_consumables_C0103110150000312027,C0103110150000312027,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,河南诚安医疗科技有限公司
nhsa_consumables_C0103110150000312037,C0103110150000312037,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,浙江医高医疗科技有限公司
nhsa_consumables_C0103110150000312224,C0103110150000312224,nhsa_consumables_category_C010311,015-鞘管,00-不区分,003-输尿管/不可撕开鞘/单腔,江西欧德医疗器材有限公司
