id,name,ref,company_type,category_id/id
enterprise_15977,成都铃源科技有限公司,15977,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15978,青岛盛美生物工程有限公司,15978,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15979,九江雨纯生物科技有限公司,15979,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15981,湖南欣驰科技有限公司,15981,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15982,河北驰康生物科技有限公司,15982,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15984,成都五义医疗设备有限公司,15984,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15985,乌鲁木齐依然齿科义齿制作有限公司,15985,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15986,武汉灏通君颐科技有限公司,15986,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15988,徐州海特斯康医疗科技有限公司,15988,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15990,苏州斯丽肤医疗器械科技有限公司,15990,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15992,乌鲁木齐市精良齿科技术有限公司,15992,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15993,世纪维尔（天津）商贸有限公司,15993,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_15994,山东铭源乳胶有限责任公司,15994,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16000,山东博科防护用品有限公司,16000,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16001,泉州市鲤城区迅康义肢矫形器中心,16001,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16002,陕西省安康市平利县爱阔尔达医疗器械有限公司,16002,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16003,乐普（北京）诊断技术股份有限公司,16003,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16004,石家庄唐峻医疗科技有限公司,16004,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16006,江西穗源医疗技术有限公司,16006,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16008,广州智谱医药科技有限公司,16008,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16011,北京敬智医药科技有限公司,16011,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16012,江苏苏盐医疗科技有限公司,16012,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16013,湖北楚德药业有限公司,16013,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16016,纺源医疗用品集团有限公司,16016,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16017,山东乐智医疗科技有限公司,16017,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16020,曹县康健医疗器械有限公司,16020,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16022,江苏京品医疗科技有限公司,16022,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16025,江苏中芯生物科技有限公司,16025,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16026,小迈医学科技（山东）有限公司,16026,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16027,枣庄莘贝缘商贸有限公司,16027,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16028,济南国林药业有限公司,16028,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16029,阿坝州天弘生物科技有限公司,16029,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16030,青岛益美智医疗科技有限公司,16030,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16035,江西国医研医药技术开发有限公司,16035,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16036,天津中成佳益生物科技有限公司,16036,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16037,湖南国械生物科技有限公司,16037,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16038,辽宁腾科假肢矫形器有限公司,16038,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16039,青岛鑫奕家生物工程有限公司,16039,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16040,广州索虑医疗科技有限公司,16040,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16041,山西利济堂药业有限公司,16041,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16042,榆林致美义齿有限公司,16042,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16043,深圳牙领科技有限公司,16043,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16045,江西鼎佑医疗科技有限公司,16045,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16048,深圳市安帝宝科技有限公司,16048,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16049,安徽康昕医疗器械有限公司,16049,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16051,施凯智慧医养健康产业（山东）有限公司,16051,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16052,山东百士医疗器械服务有限公司,16052,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16055,衡水泽涵医疗器械有限公司,16055,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16056,浙江锐劳德医疗器械有限公司,16056,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16057,宁波郁禾医疗科技有限公司,16057,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16061,辽宁高泰医疗科技有限公司,16061,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16063,常州金坛第二注射器厂,16063,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16064,四川省中兴药业有限公司,16064,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16067,石家庄市宏源医用材料厂,16067,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16068,河南明冠义齿科技有限公司,16068,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16069,石家庄瑞奥医疗器械有限公司,16069,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16072,安徽宇度生物科技有限责任公司,16072,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16076,厦门德朗格医疗科技有限公司,16076,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16077,贝克凯德生物科技（天津）有限公司,16077,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16078,瑞琨（厦门）医疗科技有限公司,16078,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16079,安徽玄武岩药业有限公司,16079,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16081,山东星原药业有限公司,16081,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16082,湖北研妆实业有限公司,16082,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16084,河南汇鑫源生物科技有限公司,16084,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16086,云南日冠假牙科技发展有限公司,16086,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16091,南京南亚医疗器械有限公司,16091,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16093,湖北德盈防护材料有限公司,16093,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16094,山东禾宝药业有限公司,16094,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16095,江苏沃兴生物科技有限公司,16095,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16096,杭州美库生物医药有限公司,16096,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16098,山东省富特凯尔医疗科技有限公司,16098,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16099,西安德诺海思医疗科技有限公司,16099,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16100,连云港利丰医用氧产品有限公司,16100,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16101,山东桔子医疗器械有限公司,16101,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16104,长沙伊生医疗器械有限公司,16104,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16105,河南博晨医疗器械有限公司,16105,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16106,惠州海卓科赛医疗有限公司,16106,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16108,苏州瑞卓源医学科技有限公司,16108,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16109,武汉拓思瑞医疗科技有限公司,16109,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16110,青岛盛邦生物工程有限公司,16110,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16111,贵州神奇柏盛堂医药科技有限公司,16111,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16113,席勒国际贸易（上海）有限公司,16113,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16115,江苏新智浩医疗科技有限公司,16115,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16116,河南全民康健生物科技发展有限公司,16116,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16117,绍兴康佑医疗器械有限公司,16117,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16118,广西百安堂医疗科技有限公司,16118,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16119,温州雅美义齿科技有限公司,16119,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16120,内蒙古因诺生物技术有限公司,16120,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16121,上海火点医疗器械有限公司,16121,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16123,广州源康鑫实业有限公司,16123,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16125,威海柯凡医疗器械科技有限公司,16125,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16126,山东三九化妆品有限公司,16126,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16128,青岛简码基因科技有限公司,16128,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16129,长沙科众医疗科技有限公司,16129,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16132,湖南贝恩外科器械有限公司,16132,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16134,衡水新康源医疗器械有限公司,16134,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16135,吉林励康药业有限公司,16135,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16138,武汉百达智美医学科技有限公司,16138,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16139,本草堂（山东）药业科技有限公司,16139,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16140,菏泽瑞富康医药用品有限公司,16140,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16141,阳江市阳东锦龙医疗用品有限公司,16141,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16142,河南裕泽医药健康产业有限公司,16142,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16143,德联科贸（北京）有限公司,16143,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16144,合肥贝霓医药科技有限公司,16144,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16145,杭州沸创生命科技股份有限公司,16145,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16146,绍兴市上虞龙马机电有限公司,16146,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16148,广西名欧药业有限公司,16148,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16149,江西速康医疗器械有限公司,16149,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16151,江西御医堂实业有限公司,16151,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16152,河北建航科技有限公司,16152,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16153,重庆科杰医疗技术有限公司,16153,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16154,金华市艺宝医疗器械有限公司,16154,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16155,湖南鹏升生物科技有限公司,16155,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16156,邯郸市洁雅卫生用品有限公司,16156,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16158,河南印何阗生物科技有限公司,16158,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16159,士卓曼（中国）投资有限公司,16159,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16160,湖南可孚听力技术有限公司,16160,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16161,厦门市领汇医疗科技有限公司,16161,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16163,上海迪安普医疗科技有限公司,16163,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16164,江苏迈骏医疗科技有限公司,16164,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16165,株洲茂物医疗科技有限公司,16165,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16166,武汉东信医药科技有限责任公司,16166,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16167,山东瑄羽堂医药生物科技有限公司,16167,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16168,浙江伊瑟奇医药科技有限公司,16168,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16171,桂林长圣药业有限责任公司,16171,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16173,扬州市捷洁医疗器械厂,16173,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16174,深圳市耐菲尔医疗器械科技有限公司,16174,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16177,武汉鑫启源医疗科技有限公司,16177,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16178,哈尔滨德尔美齿制作有限公司,16178,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16179,吉林省黄氏黄道益药业有限公司,16179,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16180,河北瑞扬医疗器械有限公司,16180,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16181,恪心医疗科技（上海）有限公司,16181,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16182,江阴市丽尚医疗科技有限公司,16182,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16185,上海沪雅科技有限公司,16185,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16186,河南丝绸之宝卫生用品有限公司,16186,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16187,深圳市医创生物科技有限公司,16187,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16190,河南华都医疗器械有限公司,16190,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16191,杭州雅正口腔义齿制作部（普通合伙）,16191,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16192,衡水迈佰医疗器械有限公司,16192,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16193,四川添翊科技有限公司,16193,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16194,多尼尔医疗科技（广东）有限公司,16194,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16196,鄱阳县永华义齿有限公司,16196,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16197,美盛（山东）医学科技有限公司,16197,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16198,青海康力亚医疗器械有限公司,16198,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16199,东莞泰康泡绵有限公司,16199,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16200,山东誉满鸿福健康科技有限公司,16200,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16201,泰州立健科技有限公司,16201,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16204,衡水仁脉科技有限公司,16204,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16205,咸阳华洋之宝医疗器械有限公司,16205,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16206,湖北健雅医疗科技有限公司,16206,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16207,江西赛德医疗器械有限公司,16207,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16208,深圳市北辰星医疗科技有限公司,16208,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16211,北京深瑞达医疗科技有限公司,16211,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16214,大连中孚生物工程有限公司,16214,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16215,山东恺旋医药科技有限公司,16215,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16216,江西金诺生物科技有限公司,16216,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16219,青岛海福沃德健康科技有限公司,16219,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16220,美科瑞（广州）生物科技有限公司,16220,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16221,北京缔佳医疗器械有限公司,16221,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16222,重庆印象医疗器械有限公司,16222,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16223,郑州伟登齿科技术有限公司,16223,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16225,湖南迈格生物医药有限责任公司,16225,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16226,南京仁诺医学检验有限责任公司,16226,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16228,西安雅致齿科有限公司,16228,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16229,哈尔滨诺奇医药科技发展有限公司,16229,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16230,津泰（天津）医疗器械有限公司,16230,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16231,天津灏洋华科生物科技有限公司,16231,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16232,辽宁荟呈药业有限公司,16232,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16233,浙江隆凯生物科技有限公司,16233,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16234,安平县嘉德医疗器械有限公司,16234,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16235,广东君丰医疗器械有限公司,16235,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16237,河北聚珺堂医药科技有限公司,16237,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16238,德瑞康（河北）医药用品有限公司,16238,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16239,广东亿康医疗器械有限公司,16239,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16240,上海禾雅堂医疗科技有限公司,16240,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16245,青岛山金医疗器械有限公司,16245,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16246,广西弘山堂生物科技有限公司,16246,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16247,山东润迪医疗科技有限公司,16247,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16249,九江鑫雅观医疗器械有限公司,16249,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16253,西安远鸿科技有限责任公司,16253,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16255,青岛初方美即生物制药有限公司,16255,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16256,思睿智能医学科技（武汉）有限公司,16256,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16259,广州云达健康科技有限公司,16259,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16260,宁波京慈生物技术有限公司,16260,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16261,广州云睿医疗科技有限公司,16261,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16263,嘉兴泰龙医疗用品有限公司,16263,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16264,陕西澳美娅生物科技有限公司,16264,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16267,山东江元生物科技有限公司,16267,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16270,重庆倍维科技有限公司,16270,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16271,河南杰东药业有限公司,16271,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16272,鑫峰医疗器械（廊坊）有限公司,16272,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16274,廊坊市恩嘉医疗器械有限公司,16274,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16275,英德市优越义齿技术有限公司,16275,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16276,兰州生物技术开发有限公司,16276,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16277,山东中齐药业有限公司,16277,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16278,山东乐陵天任电子有限公司,16278,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16279,天津市龙腾卫生用品有限公司,16279,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16280,吉林省强力生物科技有限公司,16280,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16281,思格药业（北京）有限责任公司,16281,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16282,苏州本立道生医疗科技有限公司,16282,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16283,合肥宏铭康复器材科技有限公司,16283,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16284,安徽省昊泉药业有限公司,16284,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16286,长丰长收医药科技发展有限公司,16286,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16287,东莞市荃鼎医疗用品有限公司,16287,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16289,常州市春曦光电科技有限责任公司,16289,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16290,吉林省苗捌奇生物科技有限公司,16290,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16291,山东博冠生物技术有限公司,16291,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16292,四川康源医创科技有限公司,16292,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16293,湖北修生药业有限公司,16293,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16295,浙江蓝天制衣有限公司,16295,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16296,佛山市顺德区中强医疗器械有限公司,16296,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16297,深圳市兴想智能科技有限公司,16297,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16298,深圳市润达生物医学科技有限公司,16298,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16299,常钛医疗科技（常州）有限公司,16299,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16300,郑州中福瑞克假肢矫形器械有限公司,16300,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16301,沈阳康智达医疗科技有限公司,16301,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16302,武汉宏图伟业医用器材有限公司,16302,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16303,上海弘隆实业有限公司,16303,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16306,湖南医科医工科技有限公司,16306,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16308,广东佳悦美视生物科技有限公司,16308,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16310,吉林省布瑞斯克电子科技有限公司,16310,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16312,山东鑫鲁慷药业有限公司,16312,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16316,中山市全康医疗科技有限公司,16316,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16317,江西汇发实业有限公司,16317,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16319,唐山迪恩康达医疗科技有限公司,16319,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16320,太原梓蕖医疗科技有限公司,16320,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16322,山东安倍保医疗科技有限公司,16322,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16323,北京宏仁凝瑞科技发展有限公司,16323,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16325,杭州迪诺医疗器械有限公司,16325,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16326,深圳市牙有福智能科技有限公司,16326,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16327,山东马仁堂药业有限公司,16327,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16329,山东利普康生物科技有限公司,16329,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16330,辽宁众康医疗科技有限公司,16330,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16331,湖南锐尔净环境科技有限公司,16331,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16333,江阴东方生物科技有限公司,16333,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16334,福建思帆医疗科技有限公司,16334,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16335,哈尔滨康友药业有限公司,16335,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16336,卓阮医疗科技（苏州）有限公司,16336,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16338,南京苏冠医疗科技有限公司,16338,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16339,浙江升升医疗器械有限公司,16339,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16343,广州市恩德氏医疗制品实业有限公司,16343,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16344,广西中恒医疗科技有限公司,16344,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16346,湖南瑞朗泰科医疗器械有限公司,16346,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16347,广西巨星医疗科技有限公司,16347,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16348,菏泽金宇达医疗器械有限公司,16348,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16352,濮阳苗王药业有限公司,16352,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16353,赣州爱瓷诺义齿有限公司,16353,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16354,台州博之宝塑业有限公司,16354,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16355,深圳友一生物科技有限公司,16355,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16360,北京玉康源科技有限公司,16360,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16362,山东省杰东医疗器械有限公司,16362,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16363,江苏统宇地医疗科技有限公司,16363,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16364,宁波大世生命科技有限公司,16364,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16365,深圳市华瑞康生物医疗器械科技有限公司,16365,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16366,济南金桥医疗设备有限公司,16366,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16367,荣佳（湖南）医疗器械制造有限公司,16367,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16368,湖南铂钜远鸿电子科技有限公司,16368,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16369,河南景隆医疗科技有限公司,16369,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16370,晶准生物医学（深圳）有限公司,16370,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16371,山东盛美康医疗科技有限公司,16371,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16372,西安南山松医疗康复器械有限公司,16372,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16373,郑州大医微创技术有限公司,16373,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16374,江苏乙文医药技术有限公司,16374,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16375,辽宁省卓越嘉业医疗科技有限公司,16375,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16377,哈尔滨上洋包装制品有限公司,16377,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16378,湖南雅唯乐健康科技有限公司,16378,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_16380,圣珂兰投资有限公司,16380,机构,nhsa_consumables.res_partner_category_manufacturer
